id,content,label
1153,寻人启事帮忙扩散，4号上午一个三岁多小女孩在锦绣花园小区！！附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人张137596955592乌兰路,1
1154,帮忙！求扩散，今天上午一个小女孩在大润发超市附近被人拐走了，小女孩三岁多，能准确说出她爸爸的手机号码，这是我们同事女儿的照片，从监控上看是被一个四十多岁男人抱走了，现大人都急疯了，有知情者请告之，万分感谢！帮忙转发！！,1
1155,特大好消息！[咒骂][咒骂]卖狗肉违法了，国家食品药品监督局11月1日开始转：集中受理狗肉馆举报，举报电话：12331．大家扩散出去啊！爱狗狗爱动物！养狗的爱狗的请果断转发。[强][强]@太原流浪狗狗爱心家园,1
1156,实验小学办张静杰:求转，求帮13759695559帮忙扩散，今天上午一个三岁多小女孩在世纪家园小区附近被人拐走了小女孩能说出她爸爸手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人张静杰13759695559看到就转转吧我们都会有孩,1
1157,谁有兴趣领养狗，免费领养。有罗威那，金毛，德牧，贵宾，吉娃娃，土狗，在西花园花鸟市，有个杀狗场被捣毁。这些狗无人领养就要安乐死了。有要领养的打这个电话13033417024.陈先生，2015年1月6日截止。如果您领养不了，就麻烦转发一下，救救可怜的狗狗！为人类的好朋友献爱心！@福州那点事儿,1
1158,急找孩子，求转寻人启事有线索酬金10万帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码，从监控上看是被一个四十多岁男人抱走了，有知情者请告之万分感谢，看到信息的兄弟姐妹留意一下联系人宁继春13940292999请你伸出手指按3秒看到就转转,1
1159,【出来混迟早是要还的】那个MH370的黑匣子不是被探测到在南太平洋4000到6000米的海沟里嘛？当我听到这个消息的时候马上就兴奋了起来，因为我依稀记得蛟龙号第五次下潜最大深度达7062米。那搜这个黑匣子还不是小意思吗？刚想@蛟龙深潜突然发现蛟龙成了乌龙了微博都被删光了一刚！（转）,1
1160,牛批//@不知道改什么名的我芋:流批//@萧随便:牛批//@九酱子太胖了:。@铃铛铛今天码字了吗://@雪殇薇:重点：“考虑到事情紧急，受害人朋友X某于24日16:00左右于永嘉上塘派出所报案，期间警方通过X某手机在表明警察身份的情况下，与滴滴平台沟通要求获得司机具体信息（电话、车牌等），但无果,0
1161,中央电视台《焦点访谈》播出：可口可乐承认旗下(果粒橙)含有美国禁用农药「多菌灵」，多菌灵可致脑麻痺、肝脏腫瘤等癌症。包括香港正在销售的（果粒橙），香港食环署正在了解此事件。专家指出，（多菌灵）跟其他农药一样，对脑部影响最大，可引致局部麻痹，并会导致癌症。,1
1162,@河东大帝：学校停职先不涚合不合适，她这样的行为确实不适合当教师，难道要为孩子们树立一个扰乱公共秩序的榜样，还是教孩子们怎样阻车门，怎样撒泼，怎样胡搅蛮缠，怎样自私自利，我行我素，自以为是,0
1163,经证实，这个是姜瑜从发言台上说出口的，不是网友杜撰。美国驻华大使馆不断发表北京空气质量低劣的报告，为此中国外交部发言人姜瑜表示：“根据国际公约，众所周知美国使馆区是美国领土，他们在那里监测到的数据只能说明美国空气质量不好。”,1
1164,【是他！空姐乘网约车遇害案嫌疑人已锁定，警方正全力搜捕】5月10日，记者获悉，郑州警方已锁定“空姐乘坐滴滴顺风车遇害”案嫌疑人，正全力抓捕。据遇害空姐李某家属的朋友介绍，在乘车不久，李某曾微信和同事说司机有些变态，说她漂亮想亲她一口，同事就劝她快下车。|是他！空姐...,0
1165,【西双版纳发生4.9级地震村民家中物品受损】据中国地震台网正式测定，2月9日22时58分在云南西双版纳州景洪市发生4.9级地震，震源深度12千米，震中位于北纬22.32度，东经100.89度。西双版纳、普洱等多地市民反映震感强烈。记者从西双版纳傣族自治州地震局获悉，此次地震震中在大渡岗勐满新寨附近，目前没有人员伤亡上报，有个别村民家中物品砸倒受损。中国之声的...,0
1166,【哈大高速发生多车连环相撞事故已恢复正常通行】26日13时许，因雪、雾，哈尔滨到绥化方向高速发生多车连环相撞事故。目前，省高速公路管理局发布信息，哈大高速全线恢复正常通行，限速60公里每小时。愿大家一路平安！（中新网、梨视频）...,0
1167,13947904333帮忙！求扩散，昨天上午一个三岁多小女孩在陳村华润超市附近被人拐走了，小女孩能准确说出她爸爸的手机号码，从监控上看是被一个四十多岁男人抱走了，现大人都急疯了，有知情者请告之，万分感谢！看到信息的兄弟姐妹留意一下！联系人郑春蓉13947904333（幫忙转发我在:2澜石一路,1
1168,【家长带6个月婴儿打疫苗事后发现疫苗过期4个月】10月11日，家住南通市开发区的王先生带着6个月大的宝宝去当地卫生所打疫苗，打完后疫苗瓶掉在地上，王先生顺手捡起来竟然看到疫苗已经过期！但病历本上疫苗批号却是正常的，医院在确认疫苗过期情况下，这样回应→O家长带6个月大婴儿打疫苗事后发现疫苗过期4个月,0
1169,女子拒绝强奸，被判刑3年！日前，洛阳市洛龙区法院审结了一起“不配合强奸致死案”。本是开心快乐的宋丽，被判处有期徒刑三年，缓刑三年执行。洛龙区关林镇女青年宋丽加完夜班后，单身一人走在回家的路上，被刚吃过宵夜喝过酒的公务员江某盯上，江某按住宋丽的嘴将她拖到树林深处实施强奸，宋丽在被强奸的过程中没有配合江某，导致江某生殖器官折断，因失血过多而死亡。洛阳市洛龙区检察院向洛龙区法院提起公诉，指控宋丽犯有故意伤害罪。公诉机关认为，宋丽明知自己的行为会造成他人身体上的伤害，却放任这种结果的发生，最终造成他人死亡的后果，其行为已构成故意伤害罪。宋丽的辩护律师认为，宋丽由于天黑加上慌张，没有发现强奸者受伤，更为重点的是宋丽知道自己是处女，事后发现身上流的血以为是破处女血，在不知道强奸者的受伤的情况下，所以错过了救人时间，加上强奸者事前服用伟哥（法医鉴定书标明），兴奋过度而忘记了流血，这是强奸不慎致死，所以宋丽在主观上并没有故意伤害江某。然而该法院认为，被告人宋丽应当预见强奸者江某可能造成“一日二变”的结果，可宋丽在被奸时因疏忽大意没有预见，导致江某死亡，如果宋丽在被奸后及时报案，***出警能及时发现李某受伤，能及时得到抢救，但宋丽不相信公安机关，为自己的名声着想而迟迟不愿报案，宋丽的行为应构成过失致人死亡罪。另外，鉴于被告人宋丽在案发后认罪态度较好，同时，被告人积极进行民事赔偿，已取得被害人家属谅解，有悔罪表现，故从轻处罚。强奸不但无罪，而且变得有理。被强奸的不但要判刑，而且还要有悔罪表现，才予轻判。以后女人遇上劫色，是不是应该主动配合强奸？在被强奸过程中，还要注意施暴者的阴茎是否折断，要是折断了还要及时拨打120，免得流血过多死亡而坐牢。现在中国它奶奶的这是什么世道[发怒][发怒][发怒]此事说明一个道理:就是公检法战线上的革命干部基本都是从流氓部队提拨上来的！国家的法律就让这些流氓们遭塌坏了！看看这些流氓们将来会有什么好下场！你如果也觉得不公平，请动动小手指转发出去！📢📢📢,1
1170,【转】寻人启事有线索酬金10万帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人宁继春13940292999,1
1171,谁的群最多，帮忙转发一下，一位叫徐敬的女孩，21岁，请速回雅安水城县人民医院，妈妈伤的很严重，想见她最后一面，爸爸号码：15193383486，爱心接力，好人有好报,1
1172,急找孩子，求转，求帮忙成都实验小学寻人启事有线索酬金50万帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人宁继春13940292999,1
1173,急找孩子，求转，求帮忙13940292999。有线索酬金10万帮忙扩散，昨天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人宁继春13940292999,1
1174,[清华肖晗同学转发]谁的群最多，帮忙转发一下，一名温州乐清市虹桥镇三中的学生，叫谢露，13岁，失踪几天了，他爸爸号码13207866970，爱心接力！,1
1175,有谁的群最多，帮忙转一下，找一名职中学生，叫刘冻雪，16岁，请速回鲁甸县医院，妈妈在地震伤的很严重，想最后见她一面，姐姐号码：13751977218，爱心接力，不转对不起自己，好人有好报2西大街,1
1176,吉林松原5.7级地震专家:出现更大地震可能性不大-据中国地震台网测定，5月28日1时50分，吉林省松原市宁江区发生5.7级地震，震源深度13千米，哈尔滨、长春等城市震感强烈。,0
1177,"【学生举报雾霾天补课遭学校""报复""区教育局干部私自将学生电话给了学校】近日，网曝西北工业大学附中雾霾天违规补课，学生投诉遭""报复""。西安碑林区教育局称，区教育局干部吴某认为是培训机构恶意投诉，私自将电话转给学校。吴某被通报批评，写深刻检查。区教育局分管领导被诫勉谈话。(央视记者高涛)",0
1178,【两男子翻3米高广告牌进地铁站站长：没发现过有人这样逃票】网传视频显示，5月23日，两名男子翻越一块约3米高的广告牌，进入上海地铁9号线宜山路站。地铁站站长表示，翻越广告牌逃票进站，难度很大，会调看当天监控录像，以前没发现过如此逃票进站的情况。（澎湃新闻）|两男子翻3...,0
